iso,umd_tree_cover_loss__year,umd_tree_cover_loss__ha,gfw_gross_emissions_co2e_all_gases__Mg
LIE,2006,11.59810536796006854,5594.42135414911070
LKA,2006,7730.47343640914032560,2989226.330201117649636
LSO,2006,2.42562026555989635,936.3523546801090155
LTU,2006,17449.72687059008597858,5092982.297714538952095
LUX,2006,365.988804221082834780,187457.679148699503579
LVA,2006,38893.50325350277450977,10969220.476687376100084
MAC,2006,3.49832494029405294,0.0
MAF,2006,2.6363196108680562,865.48566132158454
MAR,2006,2221.77691956247263770,664077.5046921368819107
MDA,2006,173.201520998140196777,51678.467984013918918
MDG,2006,71034.03765642461593655,28429020.589522894976517
MDV,2006,3.90637808132500559,143.91075427752025
MEX,2006,179043.66593586128626470,60924086.2892716214216422
MKD,2006,2042.13259678678482215,811027.389745838418522
MLI,2006,103.70893658620878417,34758.8973228187634295
MLT,2006,0.62588531298828134,161.50882301148184
MMR,2006,127464.14150156642629800,66383849.8115931917104588
MNE,2006,175.54617395426865178,70514.881217779720576
MNG,2006,13249.214446069094586196,4254803.7068475863139987
MOZ,2006,172223.89748935774858963,58463545.796814230195992
MSR,2006,12.61260458222981847,6882.61800449335639
MTQ,2006,91.17823278163627690,41938.365325015440051
MUS,2006,142.48742232737742034,62721.029483392117203
MWI,2006,5563.04899639759704500,2361050.981656143114217
MYS,2006,333901.39493923219748686,206965099.168015291245793
MYT,2006,41.58675273683323312,20928.89922530917428
NAM,2006,17.04099671902235258,3633.8169271935328025
NCL,2006,2134.53256070193434454,972204.410437833418793
NGA,2006,26167.55795023750661559,9868447.061937281168333
NIC,2006,38875.45820383495974320,19842692.653643191596761
NLD,2006,1482.347280904242902335,567665.767216198659039
NOR,2006,40648.51285868171720537,9059685.6214126883363454
NPL,2006,3255.01002893068884935,1762933.526346987142004
NZL,2006,61671.657107180198424945,30594038.7391387664015267
PAK,2006,1345.32010966302481464,479530.5981092422338464
PAN,2006,34322.71157289828439250,17463790.331759974851687
PER,2006,88915.88443692428548341,56209129.2716389209432945
PHL,2006,57428.52504839260618719,33541185.0298116350173313
PLW,2006,34.86713968914605009,26984.453179994668136
PNG,2006,56388.40530135568991649,41076467.690585659753720
POL,2006,37680.33709414041661817,12249893.653123406603118
PRI,2006,1242.99838644744471614,588498.315206645022505
PRK,2006,12580.25142710230654224,4110119.964594830783006
PRT,2006,42566.300623306982362996,12482045.142376033830658
PRY,2006,148256.36100512084753015,35443441.185102043955638
PSE,2006,0.72341552840820317,132.688339429494203
REU,2006,628.89648764231176125,329557.294045947489122
ROU,2006,13066.519230670979447140,5758073.9983953631539864
RUS,2006,2233420.254878984045975905,374321192.585886982894057
RWA,2006,745.53289974647506822,326442.840722067389563
SDN,2006,4.1506645137630206,1304.972775471895293
SEN,2006,41.24825584623970233,18085.558894188807158
SGP,2006,56.06806504195130016,22611.620659777783058
SLB,2006,5068.41963996748003406,3804937.5479423970963345
SLE,2006,28525.92839565435972273,11762523.037656359941146
SLV,2006,4604.31479461544974057,1804643.025029019984916
SOM,2006,118.51669685402154507,24808.921662486809683
SRB,2006,1891.22304929504349256,822498.709844171161484
SSD,2006,8963.29812311588325107,2258373.793728597535088
SUR,2006,3404.35021551391407970,2389700.450014232316631
SVK,2006,8022.86691063190121469,3596067.25530411021372
SVN,2006,1246.118948324071608926,571793.172773501654895
SWE,2006,249126.080102906562392013,54108205.1752804068363908
SWZ,2006,9431.39999547532933452,5420481.121820216797514
SXM,2006,2.27071644573025194,518.91413005602518
SYC,2006,0.15181821660373265,0.0
SYR,2006,280.75155734028454861,66156.1741546452962442
TCA,2006,4.57794586605360231,947.056246212361071
TCD,2006,2981.89700906930258960,830948.873558274101101
TGO,2006,1687.80643043229210754,515236.57215936644097
THA,2006,99820.57963343654554113,51225690.130562440331150
TJK,2006,19.43307663703342022,5162.8250169038335246
TKM,2006,13.62915282632378656,3755.4383735878238002
TLS,2006,2929.09219864902663591,1678911.514162883318095
TTO,2006,1755.82523587489268759,809072.017165350603488
TUN,2006,353.73525164678597921,101184.944782028283669
TUR,2006,25884.823812196851680084,6710646.1378661319686199
TWN,2006,2076.72250226347202344,1083835.606504401730732
TZA,2006,85295.84419366932777599,26016001.480908632029336
UGA,2006,28448.19802560316878988,11235897.604557175822510
UKR,2006,42130.10872960241451269,14267446.314500389028742
UMI,2006,0.07309477526367188,0.0
URY,2006,21029.27939856758657072,9650198.671362517885293
USA,2006,2605855.554393746913028225,858937181.012565658025773
UZB,2006,53.0796752853602467,13721.4905478239728866
VCT,2006,10.49410676333822089,5340.83002225328501
VEN,2006,85490.75853768384077851,34394944.196784577658522
VGB,2006,2.77711908890733530,1186.205999872427085
VIR,2006,73.80593740280054853,29341.101775408666416
VNM,2006,78777.19252676809530994,44013466.784318369786151
VUT,2006,219.12138676982425186,121383.56033914552552
XAD,2006,2.09775733149305519,582.185897262636155
XCA,2006,8.97092192888671852,900.82480980013572
XKO,2006,519.98704447945718746,237716.275620749688894
XNC,2006,15.8938712444118913,4307.8527902358548705
ZAF,2006,104943.27066732423558058,63378270.2566903564755686
ZMB,2006,40500.90119540561938240,14010089.092062525016186
ZWE,2006,14883.27679420516182170,6818456.692612303901739
AFG,2007,252.8416620369673817,42478.7657117225081
AGO,2007,145286.71261893211737856,47840166.483900445997472
AIA,2007,8.635548870170357,1728.7551211860445
ALA,2007,247.94607234763216578,60511.6429189811198295
ALB,2007,5225.02668846589268390,1627031.898316799439840
AND,2007,2.1690592921788198,1064.04363994638507
ARG,2007,425345.267763961977733504,86565779.5451666528229695
ARM,2007,54.536415663485254834,17611.4508011943772594
ATG,2007,37.15782874045682119,11127.153771692490698
AUS,2007,372716.784111204170672539,78240409.3344455835635686
AUT,2007,31669.68992765098619511,15467960.637530537778162
AZE,2007,507.55722526502784294,143096.315554882719746
BDI,2007,1861.68687088216367650,674599.194452384135738
BEL,2007,5985.142534028218869454,3043310.9472837982210064
BEN,2007,4659.69906216430184971,1522765.779667957765215
BES,2007,0.66091671439344621,113.63598985914265
BFA,2007,2.86808460587185316,8554.357318673638123
BGD,2007,3995.10262374654212682,1958807.351674403873904
BGR,2007,9557.28192494906309087,3344523.622373244829377
BHS,2007,604.80767160369410208,160145.302655226854418
BIH,2007,2681.522458507564121714,797443.632798129949696
BLR,2007,32656.75022582201211078,10296326.0884953539966764
BLZ,2007,12263.60319589715985761,5666107.435068729520445
BOL,2007,189952.92014923806206004,91200932.812516093693037
BRA,2007,2621820.17792643804288145,1273868947.623698110681427
BRB,2007,31.62823710090657442,10782.298447109856552
BRN,2007,1564.83281504783748617,971951.169295651883675
BTN,2007,508.22072905713002083,301891.100803933955319
BWA,2007,33.55963859119249123,6490.103999705603722
CAF,2007,37308.15625985528114292,17689216.464898094894538
CAN,2007,2117900.170313594237167376,783137809.9082727335834670
CHE,2007,1852.248351653068849126,964127.501697683126700
CHL,2007,121652.328860783356519300,41370120.7452336607766195
CHN,2007,652978.71220129363553395,291422566.954224150496173
CIV,2007,90864.76358264051438851,37267420.144279524916646
CMR,2007,45916.05230572723240046,24223415.788494259467290
COD,2007,462903.28761136647435857,264377673.479637582749517
COG,2007,29764.68795200072199666,15756907.839998103322533
COL,2007,269029.28637287572985804,143155082.651425302441957
COM,2007,77.72839324684080954,39234.23942748358959
CPV,2007,0.59177118146213113,0.0
CRI,2007,11447.87329116870203125,5777697.619893681406221
CUB,2007,7873.76079835749706623,2493642.5111122409109464
CUW,2007,4.21289018005696456,995.035246854422535
CYM,2007,17.86412730716145641,4485.273973305838810
CYP,2007,778.23927838077529725,243233.4507439445185041
CZE,2007,21325.094843924802214035,9849250.763694781179469
DEU,2007,93223.625022643193537820,46774169.212868166825492
DMA,2007,40.30000140911839138,22372.991804376335639
DNK,2007,4381.407303646208615235,1281112.8472886605172483
DOM,2007,16059.06185619258042334,6590714.732812655866347
DZA,2007,5201.55658304570326391,1608741.0002017325026527
ECU,2007,60539.50436842984108749,33971780.499017719269707
EGY,2007,78.2701398879904694,29565.0511327289146818
ESP,2007,60256.316847675766828704,21826527.2802607687295502
EST,2007,16188.595067142344409987,4248606.341811794126137
ETH,2007,25608.57311327891537455,12481094.779441390036763
FIN,2007,151914.877908359620749319,31760804.5134363959474657
FJI,2007,2148.46709783724483252,1177600.531507638554365
FRA,2007,49246.17317442385340022,22159072.057557798173143
GAB,2007,16501.47574793807206850,9609913.754216390200308
GBR,2007,31222.419594956233219854,12328557.441939716238899
GEO,2007,992.44600007769481226,351196.9342592424326775
GHA,2007,40172.37055943887198291,17987029.494331771184713
GIN,2007,33821.27135082501864668,12943384.282965035854001
GLP,2007,158.30311890426701467,63971.042553044098664
GMB,2007,49.60546797636610015,13178.731992628313802
GNB,2007,6044.02762128896315948,2028998.904062627799904
GNQ,2007,3141.52725152519951518,1795667.688348300255821
GRC,2007,46061.55695981873188658,7111026.870671574659066
GRD,2007,67.81289337326607081,37574.785697360133413
GTM,2007,126556.72461971343239487,55355285.883212553273106
GUF,2007,3328.10883444341979783,2463544.892230384240262
GUY,2007,5249.63206042180928502,3364720.740027930271844
HKG,2007,29.58773663790906950,5568.805657358393769
HND,2007,42412.38495594271261825,19198499.836602503825359
HRV,2007,3237.112404460823239226,1288202.563677407739331
HTI,2007,2077.21167648227533581,820774.247244013017652
HUN,2007,9361.071277145456762226,3546277.2671700522254183
IDN,2007,1387625.29248693293220330,1136253976.5384584340850173
IMN,2007,30.388384622630222796,8678.190181545251089
IND,2007,73906.51985679135739561,36208938.0889883157445679
IRL,2007,11681.901580885691970174,5438125.0376108892993054
IRN,2007,131.05927632243491369,31731.23493823096614236
IRQ,2007,10.328544856586372314,3461.222653828942854
ISR,2007,47.96047012410915507,11655.462574232636187
ITA,2007,11590.05571396065483161,3284727.0223271879484266
JAM,2007,1269.91525929929842837,627279.3409867916330925
JOR,2007,0.39192569674804695,51.26170449384361
JPN,2007,45585.77815929652804516,19754756.4064031371687139
KAZ,2007,4605.437639402053835780,1177177.305589433068401
KEN,2007,26102.96008148190045797,12968641.091578841759921
KGZ,2007,107.42933346305996260,25077.340305513863573
KHM,2007,77676.05563455801764688,42671313.880744094001361
KNA,2007,12.28689484910264979,5666.13995653513957
KOR,2007,8096.16633452499650352,2424824.837444756068229
LAO,2007,132995.12583232482329142,70151484.757962641861131
LBN,2007,273.03032151809894598,59143.803877856163798
LBR,2007,44282.08227644728489260,21934209.844269054503521
LBY,2007,4.29091529814561700,825.645396404638615
LCA,2007,48.57569600165420386,24986.756121804362480
LIE,2007,8.433932016634115776,4878.280563811824142
LKA,2007,10241.81995895062549657,3527011.791498058759132
LSO,2007,3.01869057673611113,976.350044373849855
LTU,2007,16036.749411471392985164,4856712.704965574025992
LUX,2007,502.232574656069313125,265422.414941827669412
LVA,2007,36128.75370425189556448,10469676.861854786448940
MAC,2007,4.426782339772139,0.0
MAF,2007,2.7095450124674481,792.09625189692966
MAR,2007,2513.07049537886656716,773635.451933747773233
MDA,2007,236.262822165666232776,67202.434466668267809
MDG,2007,188580.08889703693132804,88338080.611487292035946
MDV,2007,6.19346760023498582,216.202570251811116
MEX,2007,218600.75424724897790040,79668791.3730624922395475
MKD,2007,3862.343733109466307774,1143725.636669045426251
MLI,2007,125.0852238578960111,42152.782002783830888
MLT,2007,0.8138376445312501,219.722998832246525
MMR,2007,146598.31829907424182557,78658634.822599538528560
MNE,2007,1051.42438898770417502,347266.783463135373221
MNG,2007,48081.70457461275422500,7227167.033265138180959
MOZ,2007,138492.60656505941990187,45448582.341977376701790
MSR,2007,10.47386602865343370,5743.75028736963382
MTQ,2007,155.67514304319500530,77602.861970683266133
MUS,2007,131.71048106381721900,59822.03614841785678
MWI,2007,7494.46104183061050345,3052123.825191224910358
MYS,2007,405158.51252411806724480,268010380.842705710114759
MYT,2007,20.04483602257812782,10493.831057579093045
NAM,2007,80.07489581565646928,14355.488889107856379
NCL,2007,975.11347330660343432,436544.305762183504385
NER,2007,0.07517093559895834,16.66103179148857
NGA,2007,24572.53018412537219502,9840640.486247673973983
NIC,2007,88499.91150329697133077,47182261.926999837361423
NLD,2007,1646.094034669322911853,662790.843826164874745
NOR,2007,31841.16195034435097364,7374303.52227137323047
NPL,2007,3465.50226913828298232,1947657.0416661612308156
NZL,2007,62642.623405375791725973,31202193.249548908786575
PAK,2007,1123.46310421061658034,397036.34788950392743
PAN,2007,20644.52749151601760405,10669691.052080692620602
PER,2007,115742.77874036548342523,72146079.741290363113661
PHL,2007,66498.02542142659306432,38871910.681821518789153
PLW,2007,90.63736881960152068,67393.794550616171278
PNG,2007,49173.00345922211961849,36775951.203270373236705
POL,2007,57310.99658262395663809,19664725.985658390505609
PRI,2007,1037.45105638170904233,484809.40738739972597
PRK,2007,13289.3011620176307582,4318891.769675580855143
PRT,2007,36321.938748207544711544,12113658.025581061317327
PRY,2007,426216.13022154274397660,100486471.412156522120459
PSE,2007,1.17988217136935775,317.837335642845676
ROU,2007,38081.926098494551004715,16576251.560793957948461
RUS,2007,2338922.62170993819679175,430980549.5889084699597577
RWA,2007,1429.97672468487325478,630049.277305075093484
SDN,2007,184.920784925921076,50969.67927916557615
SEN,2007,172.32132610701832465,66533.997430242157381
SGP,2007,74.44906843084173030,26002.595309718569314
SLB,2007,5665.31338035628009731,4290591.666618581591832
SLE,2007,21878.47752794351252010,9480032.449913572853937
SLV,2007,2984.15894803268696117,1243712.955092701004364
SMR,2007,0.9479525586957465,207.73341254594712
SOM,2007,270.58776249335281734,55043.213535865203103
SPM,2007,0.10590869027777779,0.0
SRB,2007,2254.056465011238891825,899361.039098484992738
SSD,2007,9523.60993101579019871,2622576.631539403043091
SUR,2007,3625.82787790440760523,2568482.947379681067882
SVK,2007,9485.82304525594754597,4432579.145607222693926
SVN,2007,2106.65848425832657914,970084.384205274024037
SWE,2007,182858.03675587157889958,41126171.3465070813135358
SWZ,2007,6469.37108747377050969,4028388.397493900326428
SXM,2007,5.42039527814453248,1228.71729919538441
SYR,2007,1577.23688230899622109,333308.580062599000531
TCA,2007,73.54047559605248861,15813.018785804717240
TCD,2007,1001.07737120784447554,272846.294222699852691
TGO,2007,3187.39356798612955625,1107731.99182251704084
THA,2007,92628.55864115540251564,47847345.842833680654701
TJK,2007,14.03999339971788352,4181.144955911017813
TKM,2007,37.80768805042751634,10564.206764767018212
TLS,2007,1555.90178066275174584,884222.717292194604226
TTO,2007,1108.58661231666182395,558810.880337404382408
TUN,2007,878.48033118589621700,257604.979797482497963
TUR,2007,25344.146204373015373835,6509487.660344944252238
TWN,2007,1729.67014367837222813,874729.125534670113488
TZA,2007,121685.21293915597710463,39819786.665786715851555
UGA,2007,36627.18579275750356133,16667652.255397616260696
UKR,2007,64266.43965348230473838,24491117.222632844505753
URY,2007,21529.69941755583352944,11068265.270695190674414
USA,2007,2435127.979680979864893639,867981009.3695970541483350
UZB,2007,43.11389129414931016,11793.433658166817006
VCT,2007,23.15694366338270539,12754.16261645818078
VEN,2007,114346.97972348765335163,49520097.0628573998560445
VGB,2007,6.13866634203776181,2395.807007838379434
VIR,2007,25.06351792785156275,10187.434855806521884
VNM,2007,80225.30123363219794737,45591368.555608214840303
VUT,2007,111.89819487170951643,63007.555951624100608
XAD,2007,3.36770752929253560,986.176613964508870
XCA,2007,17.06551943880425305,786.66024287270607
XKO,2007,811.02382124549750854,290771.035532958033082
XNC,2007,12.67776584648437666,3400.493138094547686
ZAF,2007,47105.15703608373044565,26942911.420438457702750
ZMB,2007,53654.07997100237837656,17921474.163874561798602
ZWE,2007,9299.78555742132119713,3547811.793420623100938
AFG,2008,107.40624824200089059,19254.6539507730994447
AGO,2008,103582.03635346271083390,30890636.501410382741972
AIA,2008,10.390651274953343,2249.4411523319800
ALA,2008,1291.94795533465989793,331023.6160291523689
ALB,2008,5471.318403880188080964,1814519.17791010948155814
AND,2008,5.2478634872026887,2983.5815411756113
ARG,2008,592753.227198336004851804,132149186.670034579640024
ARM,2008,113.03153313903207456,35813.207698968938134
ATG,2008,45.69564378295572964,15133.708208580310338
AUS,2008,205724.85403025539475542,49080440.7471031666661762
AUT,2008,26895.743190156281810666,13383365.833759401006482
AZE,2008,472.31692414898469338,137411.861776510818474
BDI,2008,1999.44533270992725441,692759.57549969174203
BEL,2008,7213.54488571699697328,3651303.943282589161187
BEN,2008,481.55173986338467486,165183.889142694489865
BES,2008,0.59092155711154515,48.674560211720952
BFA,2008,4.75749902189019131,19864.646385138520359
BGD,2008,4480.08987262076043934,2210967.418061316882987
BGR,2008,6448.134766977129750065,2455842.553452422422758
BHS,2008,1949.23576147202491963,563288.264910678781936
BIH,2008,1551.78831821434507272,626288.211843393142735
BLM,2008,0.1466102862543403,44.274983524248356
BLR,2008,35896.481903190731808296,11590117.081898761914301
BLZ,2008,8216.09472987412647244,3740320.258440459549139
BMU,2008,0.19589676768120662,69.36574618366177
BOL,2008,369850.56059080908117267,156618418.000291071529867
BRA,2008,2444308.03831688280100494,1241442163.8744582148618595
BRB,2008,13.71672659023275018,4930.044971768243688
BRN,2008,1299.95055037189191390,939018.270978981941210
BTN,2008,775.33369512191651948,450321.6020508968575514
BWA,2008,26.06325585573893094,4960.456425438808397
CAF,2008,31859.75234070651926632,13172026.533756549883305
CAN,2008,1949007.837210364947740918,731234112.5903694718777585
CHE,2008,2419.268640173491809015,1256783.5459859502767973
CHL,2008,123068.313397622461880482,44312955.957084545750011
CHN,2008,738031.291889075376386784,332602508.1816044979105470
CIV,2008,127554.83313428354701988,55035989.096083873382059
CMR,2008,35141.59927780942304012,18923438.732881749700256
COD,2008,404830.72935061649528086,229349398.371469324220146
COG,2008,17374.33580803346670673,8735753.693727468783081
COL,2008,231849.49965961777499239,125586379.2319577134853963
COM,2008,34.9535987759532316,17888.84960996972237
CPV,2008,0.14814536827636721,0.0
CRI,2008,21875.04079815251418119,10876545.926513326094916
CUB,2008,17083.73576659446203865,6542666.9760218633952364
CUW,2008,5.4925180681391055,1267.0021507737638
CYM,2008,32.34618677929361903,8941.441102975094727
CYP,2008,94.79670437978516993,25130.1307978592546748
CZE,2008,16872.51001070610544701,7797801.730501647306598
DEU,2008,61696.17108578351926430,30869366.547606990928793
DMA,2008,93.37368369661081977,51082.609149645800028
DNK,2008,6060.808106283105957454,1826931.2272415700536264
DOM,2008,21612.20822484849786494,9160242.621687267205500
DZA,2008,7972.336959549445597465,2574394.315460229845864
ECU,2008,51890.07404954833234355,31600141.347040887372578
EGY,2008,81.4668298391569146,38795.43202179056498
ESP,2008,44287.974223990614194093,16864249.0034118692733348
EST,2008,18296.51160580506438876,4932852.605398755179766
ETH,2008,24008.62800586988353727,10692307.7451899800192485
FIN,2008,200192.107048000774477714,41429007.0170075032099598
FJI,2008,2387.25711059959120757,1290804.004205458297739
FRA,2008,86955.399925394723150275,41132911.515631375232792
GAB,2008,17367.16598726379607323,10080357.196963502096172
GBR,2008,12505.129785907473332926,5268128.828782450068168
GEO,2008,745.61796951321720853,293079.259760687858593
GGY,2008,0.252044675195312516,79.3721565197037545
GHA,2008,37848.66471319069578200,16943980.666339271613608
GIN,2008,21481.36187448502675794,7890768.054940698605765
GLP,2008,134.85936135622834153,55354.22119546313993
GMB,2008,297.21283617773445835,74022.871155565941643
GNB,2008,3248.36175395880077816,1135633.694774733244047
GNQ,2008,4821.67587377379039211,2934578.567371538301840
GRC,2008,21197.20768125507569971,4213932.899294817630622
GRD,2008,64.18114656382975820,36263.731859549793672
GTM,2008,77172.95991448100719182,35082883.372857187188492
GUF,2008,5223.39538207912513495,3877151.879641550130997
GUY,2008,9460.22006147154130547,6207426.605119481546317
HKG,2008,26.51698051941840525,10526.40428010792379
HND,2008,43299.04954530048210921,19594916.063241704834659
HRV,2008,3890.74725456360559961,1572274.2759734317629651
HTI,2008,2191.54892721285609223,846669.271421230535773
HUN,2008,8911.602985321185694101,3393013.101854447684164
IDN,2008,1396251.28979239220327450,1015273791.4362507558929284
IND,2008,85952.75573005507024803,41815876.794658480257363
IRL,2008,6923.78620744065912033,3275741.397145753950420
IRN,2008,374.201338121289091615,89389.311133243324308
IRQ,2008,17.80291335387803704,4963.68856062780686
ISR,2008,65.0559230837738777,16849.602797749447435
ITA,2008,15153.615128631898321211,4522461.567730357139019
JAM,2008,2026.92094824552028708,1062386.8248998565546437
JEY,2008,2.0760335214756945,643.7912916183199
JPN,2008,40839.315101169360417544,17835726.1692045103746517
KAZ,2008,4548.57774634622841495,1109900.139748564448270
KEN,2008,19224.20869253073381457,8753996.833410437572202
KGZ,2008,106.68695432008248162,26213.61691849596114
KHM,2008,83499.46632320387293020,49065894.720171830039361
KNA,2008,22.80816580664930497,10505.541654611098071
KOR,2008,14022.03190561981540227,4435586.295352921823527
LAO,2008,80591.86619557402314274,42030664.793440498686666
LBN,2008,393.79677018281936528,96890.60633917326450
LBR,2008,36172.38478847196881071,18019312.038989443937693
LBY,2008,5.7195771150824647,958.62518271202436
LCA,2008,56.11256767193901828,28327.33146061945252
LIE,2008,8.85167378465277677,5326.08756836811122
LKA,2008,6499.71868646487229743,2564580.017551611541862
LSO,2008,5.78641284762044273,1750.096955451402933
LTU,2008,15203.365864171596500115,4685035.460939001395677
LUX,2008,983.52876027995680917,528583.329972417002514
LVA,2008,29308.31170330902336379,8671615.811373079638872
MAC,2008,3.641185761936846,0.0
MAF,2008,2.92932806488389856,711.148645881461852
MAR,2008,3409.46599735978729863,1067109.1123319514949988
MDA,2008,135.105310732608508996,40103.6114668120351812
MDG,2008,123502.26731842313156769,55570161.278692775049259
MDV,2008,6.6529251535896812,96.39823890100532
MEX,2008,184377.24756430308273629,67229047.615395662241473
MKD,2008,3960.28725261905155584,1396608.257517409046799
MLI,2008,105.64487599689287781,36777.641104051582497
MLT,2008,0.9392073522656250,207.86371822479185
MMR,2008,119216.27818791283646932,64018650.653309566761774
MNE,2008,1429.190371314708234694,621233.667349707896143
MNG,2008,56001.458583593149285534,8525783.6248543681379677
MOZ,2008,204759.70379035456280725,67243880.642716749374850
MSR,2008,6.56391104961805557,3428.53071284797894
MTQ,2008,278.12291535140300077,134850.967999466714233
MUS,2008,188.63573474119688735,87541.606808933861309
MWI,2008,9724.43322442543494317,3937005.240420860198039
MYS,2008,367972.32685242689932423,245798111.755730585973574
MYT,2008,42.79123389549912983,22280.817598268555702
NAM,2008,33.50885191074436047,6664.091416596619034
NCL,2008,521.78020264025066010,238177.399503856236098
NGA,2008,27470.65873612000766537,11509810.206933046961871
NIC,2008,53814.34588212646175179,27649761.736990536701670
NLD,2008,1150.752281735308719034,469063.523265174723177
NOR,2008,33815.40052067842067674,8173754.87246439953447373
NPL,2008,2991.81297331052719716,1649555.838487996107637
NZL,2008,61372.244041579773630791,32675675.403844479690239
OMN,2008,0.0692374569813368,20.615406331083978
PAK,2008,1054.17252262201456701,403842.673588004496122
PAN,2008,39945.21457636298886823,21181767.088542956805138
PER,2008,126614.39186230286572896,82495876.0253197500054306
PHL,2008,38702.70455170487040684,23084587.285608734309317
PLW,2008,64.54485364530816263,50324.808075992598540
PNG,2008,71045.21116784164566664,52662412.126251648004339
POL,2008,47941.060218343811185426,16864803.532936739406241
PRI,2008,1215.50516190981474852,601285.203826299980936
PRK,2008,18782.93788482196081043,6356778.52250937148441
PRT,2008,33614.95662346345426739,11909427.2357919683316648
PRY,2008,376342.82950819240196737,83795965.740410994980534
PSE,2008,2.54626455727105027,728.60462511253606
REU,2008,15.10035627544379426,6850.73643980415935
ROU,2008,17535.364043664135550981,8055129.759131382090600
RUS,2008,3047988.248155181721128895,491384728.722836556138751
RWA,2008,1100.63059530876085146,549390.813553130559488
SDN,2008,55.4770885087206972,15956.83856591556523
SEN,2008,285.26992019948285288,85751.980933981977178
SGP,2008,35.45650921459619146,13149.813384121851862
SLB,2008,8171.09597364562895280,6154505.052450834427917
SLE,2008,20924.70927603556068898,9347638.667573355814856
SLV,2008,3324.58699047645668480,1390798.397835406649693
SMR,2008,0.3903732103493923,87.7092808369433
SOM,2008,250.2050474442188006,51773.304290195328779
SRB,2008,3260.221614775182787531,1385113.764521307580291
SSD,2008,9009.28934335024917094,2380880.098262806088126
SUR,2008,7510.65375125858746821,5482030.877504357805402
SVK,2008,13466.11381484651423784,6299690.34274054868310
SVN,2008,1856.87272013865066997,919801.436328827931418
SWE,2008,293724.063586128751997805,67041343.4623703383899544
SWZ,2008,4582.25895186201880593,2632628.106048454066320
SXM,2008,1.61125397890299492,530.53827289601669
SYR,2008,834.15774239651885301,191536.177141620823918
TCA,2008,61.23841442164603936,13576.277353985582186
TCD,2008,3402.11148471743655962,916218.320136729365840
TGO,2008,1177.75081835511084453,407597.79170666288950
THA,2008,80143.31797918729831226,42221963.425417666229854
TJK,2008,33.11413628319011049,10674.802223903456205
TKM,2008,74.74021833385415454,21950.80639646356839
TLS,2008,832.72914402670706125,466209.67622865974345
TTO,2008,1269.89814536695842461,645541.296279770956397
TUN,2008,718.28196752029989415,213838.407953757159536
TUR,2008,28891.37387639894450747,6949323.4469277840668517
TWN,2008,2311.26756428610301963,1187165.744660885661684
TZA,2008,164250.73289583627006271,52154555.487026746611377
UGA,2008,36925.97897563600612897,15836662.392929050557730
UKR,2008,53015.86334418994368663,19231723.6232960783573503
URY,2008,23597.19781859832877058,13332447.3370703763154454
USA,2008,2213723.538747890123315179,876976654.0719612434861956
UZB,2008,43.52042789555555468,12949.012690571140037
VCT,2008,41.89964469269746729,22030.666858571308854
VEN,2008,120575.16155323733637481,49592066.338093823875689
VGB,2008,7.01528945753363739,2644.434560223310024
VIR,2008,40.0191943511404035,16113.806126329982286
VNM,2008,108285.75669399915676882,65026271.226899502706606
VUT,2008,194.05888480496690693,111848.01925717989411
XAD,2008,1.39677364241319454,406.658736507350816
XCA,2008,16.268166921976996066,905.1811274678912
XKO,2008,1143.16179400145153736,506087.64555795128963
XNC,2008,20.18396634096136848,5058.784529359948896
ZAF,2008,81375.56536928753014436,54503250.193404824672481
ZMB,2008,66180.22111928847164458,22086845.616693627339507
ZWE,2008,5435.13086861537141534,1948775.323218992841747
ABW,2009,0.37579783816460508,56.611362690543830
AFG,2009,70.40549692405382427,14274.530198231811142
AGO,2009,165947.65035121437901380,52360119.744332662154017
AIA,2009,1.9024675801540802,403.07663672474336
ALA,2009,675.746188019688979656,175680.7455951211599604
ALB,2009,1337.340292028936657928,570716.517498883454943
AND,2009,2.8532996052148441,1365.2114194165805
ARG,2009,309857.999150469060986568,70185437.8971189794339955
ARM,2009,202.73351745204219066,60998.012865959950428
ATG,2009,61.53009481933486726,22496.10022086429866
AUS,2009,203711.091918606427374824,63425159.388896200468955
AUT,2009,15887.114562212014108256,7767724.725502536907775
AZE,2009,371.834047451176239946,117679.308789596071386
BDI,2009,882.77601845160240635,319413.620827797988277
BEL,2009,5176.362958543163458884,2669626.429699472321728
BEN,2009,4929.15882850804145345,1584871.98864014126101
BES,2009,0.95614435155815976,19.861003365036098
BFA,2009,4.5317144290489365,4975.985347849431560
BGD,2009,5624.91051032373858917,2821552.062400438809765
BGR,2009,6099.64091439760584685,2362668.606869609656163
BHS,2009,823.97196244436390069,230873.862921649508844
BIH,2009,1296.33477499619990627,565848.539498826883812
BLR,2009,35542.675146822575315735,11842644.139595578630027
BLZ,2009,10264.12715824881409438,4593013.285504422024809
BMU,2009,0.45706411255859375,169.36219940683662
BOL,2009,225270.29155884162529847,97422779.704452725644778
BRA,2009,1817901.23275872048572535,941038553.323674532824465
BRB,2009,13.26493627910753025,4115.330803322168925
BRN,2009,2169.47392620264148825,1436633.597424485070511
BTN,2009,1175.45935217854164660,699564.229308290270853
BWA,2009,41.32463148358724272,8280.460621425968601
CAF,2009,48252.90322140525056879,22510547.683619398955169
CAN,2009,1550371.987281319337523363,526306824.1281668027905880
CHE,2009,2274.49216362670503001,1173660.842179235822500
