area,plot,tree,common.name,scientific.name,family.name,DBH,type,Dead,Hcom,Htot,date,UTM.Easting,UTM.Northing
PAR_A01,22,67,maravuvuia,Croton matourensis,Euphorbiaceae,14.5,O,FALSE,NA,NA,20180427,219073.6643,9633171.33
PAR_A01,22,68,maravuvuia,Croton matourensis,Euphorbiaceae,12,O,FALSE,NA,NA,20180427,219073.1539,9633169.944
PAR_A01,22,69,maravuvuia,Croton matourensis,Euphorbiaceae,12.8,O,FALSE,NA,NA,20180427,219073.0333,9633170.428
PAR_A01,22,70,maravuvuia,Croton matourensis,Euphorbiaceae,10.8,O,FALSE,NA,NA,20180427,219072.9823,9633170.289
PAR_A01,22,71,maravuvuia,Croton matourensis,Euphorbiaceae,12.3,O,FALSE,NA,NA,20180427,219073.2669,9633169.236
PAR_A01,22,72,maravuvuia,Croton matourensis,Euphorbiaceae,10.4,O,FALSE,NA,NA,20180427,219072.6929,9633169.908
PAR_A01,22,73,maravuvuia,Croton matourensis,Euphorbiaceae,12.9,O,FALSE,NA,NA,20180427,219072.8297,9633169.874
PAR_A01,22,74,maravuvuia,Croton matourensis,Euphorbiaceae,13.2,O,FALSE,NA,NA,20180427,219072.8726,9633169.788
PAR_A01,22,75,embauba,Cecropia ficifolia,Urticaceae,10.2,O,FALSE,NA,NA,20180427,219074.4409,9633167.357
PAR_A01,22,76,embauba,Cecropia ficifolia,Urticaceae,12.5,O,FALSE,NA,NA,20180427,219077.6622,9633168.054
PAR_A01,22,77,embauba,Cecropia ficifolia,Urticaceae,18.5,O,FALSE,NA,NA,20180427,219079.4372,9633166.844
PAR_A01,22,78,inga peludo,Inga grandis,Fabaceae,10.4,O,FALSE,NA,NA,20180427,219074.8005,9633164.25
PAR_A01,22,79,inga peludo,Inga grandis,Fabaceae,12.6,O,FALSE,NA,NA,20180427,219074.8866,9633164.078
PAR_A01,22,80,embauba,Cecropia ficifolia,Urticaceae,16.2,O,FALSE,NA,NA,20180427,219079.2847,9633162.351
PAR_A01,22,81,embauba,Cecropia ficifolia,Urticaceae,15.1,O,FALSE,NA,NA,20180427,219083.497,9633191.055
PAR_A01,22,82,freijo branco,Cordia scabrifolia,Boraginaceae,12.5,O,FALSE,NA,NA,20180427,219072.9458,9633163.212
PAR_A01,22,83,envira preta,Guatteria schomburgkiana,Annonaceae,10.3,O,FALSE,NA,NA,20180427,219072.0775,9633164.934
PAR_A01,22,84,envira preta,Guatteria schomburgkiana,Annonaceae,13.2,O,FALSE,NA,NA,20180427,219070.6536,9633163.034
PAR_A01,22,85,freijo branco,Cordia scabrifolia,Boraginaceae,14.2,O,FALSE,NA,NA,20180427,219063.7775,9633164.718
PAR_A01,22,86,freijo branco,Cordia scabrifolia,Boraginaceae,10.3,O,FALSE,NA,NA,20180427,219063.5899,9633164.613
PAR_A01,22,87,lacre branco,Vismia guianensis,Hypericaceae,11.6,O,FALSE,NA,NA,20180427,219064.1835,9633161.628
PAR_A01,22,88,morta,NA,NA,19.5,O,TRUE,NA,NA,20180427,219070.47,9633151.874
PAR_A01,22,89,louro preto,Ocotea cernua,Lauraceae,11.7,O,FALSE,NA,NA,20180427,219072.7152,9633149.816
PAR_A01,22,90,jatereu,Lecythis idatimon,Lecythidaceae,33.7,O,FALSE,NA,NA,20180427,219206.8842,9632892.21
PAR_A01,22,91,timborana,Pseudopiptadenia suaveolens,Fabaceae,11.8,O,FALSE,NA,NA,20180427,219076.3421,9633151.862
PAR_A01,22,92,lacre branco,Vismia guianensis,Hypericaceae,12.2,O,FALSE,NA,NA,20180427,219073.147,9633146.736
PAR_A01,22,93,lacre branco,Vismia guianensis,Hypericaceae,11.2,O,FALSE,NA,NA,20180427,219073.9495,9633144.973
PAR_A01,22,94,lacre branco,Vismia guianensis,Hypericaceae,11.4,O,FALSE,NA,NA,20180427,219074.0393,9633145.024
PAR_A01,22,95,envira preta,Guatteria schomburgkiana,Annonaceae,11,O,FALSE,NA,NA,20180427,219074.4848,9633141.948
PAR_A01,22,96,embauba branca,Cecropia palmata,Urticaceae,10.2,O,FALSE,NA,NA,20180427,219078.5104,9633145.339
PAR_A01,22,97,breu sucuruba,Trattinnickia burserifolia,Burseraceae,11.9,O,FALSE,NA,NA,20180427,219079.4755,9633151.418
PAR_A01,22,98,morta,NA,NA,10.4,O,TRUE,NA,NA,20180427,219152.0424,9633192.934
PAR_A01,22,99,embauba branca,Cecropia palmata,Urticaceae,11.5,O,FALSE,NA,NA,20180427,219080.0177,9633156.143
PAR_A01,22,100,envira preta,Guatteria schomburgkiana,Annonaceae,14.5,O,FALSE,NA,NA,20180427,219083.8453,9633146.149
PAR_A01,22,101,envira preta,Guatteria schomburgkiana,Annonaceae,10.2,O,FALSE,4.13,7.9,20180427,219083.7533,9633145.876
PAR_A01,22,102,envira preta,Guatteria schomburgkiana,Annonaceae,10.1,O,FALSE,NA,NA,20180427,219085.5945,9633144.93
PAR_A01,22,103,embauba branca,Cecropia palmata,Urticaceae,11.5,O,FALSE,NA,NA,20180427,219078.492,9633140.895
PAR_A01,22,104,embauba branca,Cecropia palmata,Urticaceae,11.2,O,FALSE,NA,NA,20180427,219077.1625,9633139.03
PAR_A01,22,105,fava sao joao,NA,NA,12.5,O,FALSE,NA,NA,20180427,219085.5486,9633140.476
PAR_A01,22,106,fava de paca,NA,NA,10.9,O,FALSE,NA,NA,20180427,219087.5078,9633143.363
PAR_A01,22,107,morta,NA,NA,37,O,TRUE,NA,NA,20180427,219099.187,9633159.253
PAR_A01,22,108,morta,NA,NA,46,O,TRUE,NA,NA,20180427,219111.5962,9633156.413
PAR_A01,22,109,inga vermelho,Inga alba,Fabaceae,13.8,O,FALSE,10.83,13.43,20180427,219075.6619,9633162.526
PAR_A01,23,110,envira preta,Guatteria schomburgkiana,Annonaceae,11.4,O,FALSE,NA,NA,20180427,219192.955,9633253.215
PAR_A01,23,111,embauba branca,Cecropia palmata,Urticaceae,12,O,FALSE,NA,NA,20180427,219191.19,9633252.212
PAR_A01,23,112,embauba branca,Cecropia palmata,Urticaceae,10.2,O,FALSE,NA,NA,20180427,219194.9351,9633249.601
PAR_A01,23,113,lacre branco,Vismia guianensis,Hypericaceae,12.6,O,FALSE,NA,NA,20180427,219194.5497,9633248.197
PAR_A01,23,114,embauba branca,Cecropia palmata,Urticaceae,10.2,O,FALSE,NA,NA,20180427,219197.4102,9633245.083
PAR_A01,23,115,envira preta,Guatteria schomburgkiana,Annonaceae,11.4,O,FALSE,8.5,14.61,20180427,219197.1404,9633241.375
PAR_A01,23,116,arataciu,Sagotia racemosa,Euphorbiaceae,14.4,O,FALSE,NA,NA,20180427,219183.7473,9633246.797
PAR_A01,23,117,freijo branco,Cordia scabrifolia,Boraginaceae,15.3,O,FALSE,5,13.08,20180427,219184.7466,9633244.995
PAR_A01,23,118,embauba branca,Cecropia palmata,Urticaceae,12.2,O,FALSE,NA,NA,20180427,219189.6217,9633238.286
PAR_A01,23,119,morta,NA,NA,14.2,O,TRUE,NA,NA,20180427,219189.2706,9633238.087
PAR_A01,23,120,lacre branco,Vismia guianensis,Hypericaceae,10.4,O,FALSE,NA,NA,20180427,219193.4924,9633233.377
PAR_A01,23,121,lacre branco,Vismia guianensis,Hypericaceae,12.2,O,FALSE,NA,NA,20180427,219195.3646,9633232.071
PAR_A01,23,122,fava de paca,NA,NA,29.7,O,FALSE,NA,NA,20180427,219190.7472,9633225.89
PAR_A01,23,123,goiaba de anta,Bellucia grossularioides,Melastomataceae,10.4,O,FALSE,NA,NA,20180427,219195.4877,9633229.771
PAR_A01,23,124,lacre branco,Vismia guianensis,Hypericaceae,10.5,O,FALSE,NA,NA,20180427,219193.8669,9633226.479
PAR_A01,23,125,envira preta,Guatteria schomburgkiana,Annonaceae,16.4,O,FALSE,12.47,16.32,20180427,219199.4794,9633230.856
PAR_A01,23,126,freijo branco,Cordia scabrifolia,Boraginaceae,10.8,O,FALSE,NA,NA,20180427,219198.2309,9633228.961
PAR_A01,23,127,pente de macaco,Apeiba petoumo,Malvaceae,11,O,FALSE,NA,NA,20180427,219200.7208,9633224.451
PAR_A01,23,128,lacre branco,Vismia guianensis,Hypericaceae,19.6,O,FALSE,NA,NA,20180427,219192.2512,9633223.19
PAR_A01,23,129,pente de macaco,Apeiba petoumo,Malvaceae,12.2,O,FALSE,NA,NA,20180427,219192.2512,9633223.19
PAR_A01,23,130,envira preta,Guatteria schomburgkiana,Annonaceae,16.8,O,FALSE,NA,NA,20180427,219192.7526,9633222.29
PAR_A01,23,131,lacre branco,Vismia guianensis,Hypericaceae,12.7,O,FALSE,NA,NA,20180427,219196.8674,9633221.075
PAR_A01,23,132,embauba branca,Cecropia palmata,Urticaceae,11.5,O,FALSE,NA,NA,20180427,219198.4996,9633216.077
PAR_A01,23,133,embauba branca,Cecropia palmata,Urticaceae,23.2,O,FALSE,NA,NA,20180427,219200.2359,9633217.065
PAR_A01,23,134,embauba branca,Cecropia palmata,Urticaceae,12.8,O,FALSE,NA,NA,20180427,219202.1026,9633215.756
PAR_A01,23,135,inga branco,Inga thibaudiana,Fabaceae,11.6,O,FALSE,NA,NA,20180427,219202.9593,9633224.539
PAR_A01,23,136,embauba,Cecropia ficifolia,Urticaceae,14.8,O,FALSE,NA,NA,20180427,219206.0659,9633225.121
PAR_A01,23,137,morta,NA,NA,12.8,O,TRUE,NA,NA,20180427,219207.9267,9633223.809
PAR_A01,23,138,embauba branca,Cecropia palmata,Urticaceae,12,O,FALSE,NA,NA,20180427,219207.1097,9633217.419
PAR_A01,23,139,envira preta,Guatteria schomburgkiana,Annonaceae,14.4,O,FALSE,NA,NA,20180427,219207.4334,9633216.418
PAR_A01,23,140,maravuvuia,Croton matourensis,Euphorbiaceae,14.5,O,FALSE,11.3,17.69,20180427,219206.4616,9633209.939
PAR_A01,23,141,maravuvuia,Croton matourensis,Euphorbiaceae,20.6,O,FALSE,NA,NA,20180427,219206.711,9633209.489
PAR_A01,23,142,maravuvuia,Croton matourensis,Euphorbiaceae,13.8,O,FALSE,NA,NA,20180427,219206.8938,9633210.185
PAR_A01,23,143,maravuvuia,Croton matourensis,Euphorbiaceae,12.5,O,FALSE,NA,NA,20180427,219206.7209,9633210.087
PAR_A01,23,144,inga vermelho,Inga alba,Fabaceae,12.5,O,FALSE,NA,NA,20180427,219207.4023,9633209.882
PAR_A01,23,145,inga vermelho,Inga alba,Fabaceae,21.4,O,FALSE,NA,NA,20180427,219204.4663,9633213.545
PAR_A01,23,146,lacre vermelho,Vismia latifolia,Hypericaceae,15.6,O,FALSE,NA,NA,20180427,219201.1379,9633209.281
PAR_A01,23,147,embauba branca,Cecropia palmata,Urticaceae,25.2,O,FALSE,NA,NA,20180427,219199.7713,9633209.689
PAR_A01,23,148,embauba branca,Cecropia palmata,Urticaceae,14.4,O,FALSE,NA,NA,20180427,219200.022,9633209.239
PAR_A01,23,149,fava de paca,NA,NA,13,O,FALSE,NA,NA,20180427,219204.4055,9633205.451
PAR_A01,23,150,fava de paca,NA,NA,21.5,O,FALSE,NA,NA,20180427,219204.5056,9633205.271
PAR_A01,23,151,joao mole,Neea oppositifolia,Nyctaginaceae,12.8,O,FALSE,11.61,16.02,20180427,219206.8453,9633207.195
PAR_A01,23,152,inga vermelho,Inga alba,Fabaceae,11.4,O,FALSE,NA,NA,20180427,219212.8521,9633206.583
PAR_A01,24,153,envirao,NA,NA,35.8,O,FALSE,NA,NA,20180427,219321.9036,9633322.521
PAR_A01,24,154,maravuvuia,Croton matourensis,Euphorbiaceae,14.5,O,FALSE,7.71,12.92,20180427,219321.045,9633319.822
PAR_A01,24,155,envira preta,Guatteria schomburgkiana,Annonaceae,14.8,O,FALSE,8.1,10.48,20180427,219324.2716,9633313.878
PAR_A01,24,156,fava folha fina,Pseudopiptadenia psilostachya,Fabaceae,16.2,O,FALSE,NA,NA,20180427,219320.2322,9633314.925
PAR_A01,24,157,embauba branca,Cecropia palmata,Urticaceae,12.9,O,FALSE,NA,NA,20180427,219310.8003,9633315.167
PAR_A01,24,158,fava de paca,NA,NA,14.5,O,FALSE,NA,NA,20180427,219313.5151,9633314.471
PAR_A01,24,159,jatereu,Lecythis idatimon,Lecythidaceae,14.3,O,FALSE,NA,NA,20180427,219314.403,9633314.971
PAR_A01,24,160,ata meju,NA,NA,17.2,O,FALSE,NA,NA,20180427,219313.096,9633313.122
PAR_A01,24,161,envira preta,Guatteria schomburgkiana,Annonaceae,10.4,O,FALSE,NA,NA,20180427,219318.5557,9633309.53
PAR_A01,24,162,morta,NA,NA,11.8,O,TRUE,NA,NA,20180427,219320.7854,9633309.681
PAR_A01,24,163,embauba,Cecropia ficifolia,Urticaceae,16.2,O,FALSE,NA,NA,20180427,219326.5763,9633309.633
PAR_A01,24,164,envira preta,Guatteria schomburgkiana,Annonaceae,13.3,O,FALSE,NA,NA,20180427,219328.929,9633303.19
PAR_A01,24,165,parapara,Jacaranda copaia,Bignoniaceae,13.7,O,FALSE,7.75,11.21,20180427,219331.9656,9633306.037
PAR_A01,24,166,lacre vermelho,Vismia latifolia,Hypericaceae,14.2,O,FALSE,NA,NA,20180427,219333.6674,9633290.307
PAR_A01,24,167,fava de paca,NA,NA,17.8,O,FALSE,NA,NA,20180427,219335.3931,9633291.304
PAR_A01,24,168,tatapiririca,Tapirira guianensis,Anacardiaceae,22.4,O,FALSE,NA,NA,20180427,219336.6587,9633293.15
PAR_A01,24,169,tatapiririca,Tapirira guianensis,Anacardiaceae,16,O,FALSE,NA,NA,20180427,219336.8314,9633293.25
PAR_A01,24,170,lacre branco,Vismia guianensis,Hypericaceae,10.3,O,FALSE,NA,NA,20180427,219335.0573,9633287.761
PAR_A01,24,171,envira preta,Guatteria schomburgkiana,Annonaceae,14.6,O,FALSE,NA,NA,20180427,219328.9583,9633286.468
PAR_A01,24,172,embauba branca,Cecropia palmata,Urticaceae,13.4,O,FALSE,NA,NA,20180427,219328.4188,9633289.513
PAR_A01,24,173,embauba branca,Cecropia palmata,Urticaceae,19.4,O,FALSE,NA,NA,20180427,219338.3003,9633281.819
PAR_A01,24,174,morta,NA,NA,16.4,O,TRUE,NA,NA,20180427,219339.5486,9633283.663
PAR_A01,24,175,morta,NA,NA,25.5,O,TRUE,NA,NA,20180427,219340.4721,9633281.965
PAR_A01,24,176,morta,NA,NA,11.8,O,TRUE,NA,NA,20180427,219341.7204,9633283.81
PAR_A01,24,177,fava sao joao,NA,NA,12.6,O,FALSE,NA,NA,20180427,219336.2794,9633277.281
PAR_A01,24,178,inga branco,Inga thibaudiana,Fabaceae,10,O,FALSE,7.78,10.53,20180427,219336.7057,9633277.53
PAR_A01,24,179,matamata giboia,NA,NA,40,O,FALSE,NA,NA,20180427,219352.5427,9633312.269
PAR_A01,25,1,envira preta,Guatteria schomburgkiana,Annonaceae,16.9,O,FALSE,NA,NA,20180427,219021.3621,9632935.352
PAR_A01,25,2,pau jacare,Laetia procera,Salicaceae,13,O,FALSE,NA,NA,20180427,219026.0921,9632935.105
PAR_A01,25,3,tamanqueira,Zanthoxylum rhoifolium,Rutaceae,11.5,O,FALSE,NA,NA,20180427,219029.5989,9632935.004
PAR_A01,25,4,envira preta,Guatteria schomburgkiana,Annonaceae,13.5,O,FALSE,NA,NA,20180427,219031.3229,9632936.023
PAR_A01,25,5,tatapiririca,Tapirira guianensis,Anacardiaceae,14.7,O,FALSE,NA,NA,20180427,219023.2425,9632927.912
PAR_A01,25,6,tatapiririca,Tapirira guianensis,Anacardiaceae,12.2,O,FALSE,NA,NA,20180427,219023.4204,9632928.005
PAR_A01,25,7,tamanqueira,Zanthoxylum rhoifolium,Rutaceae,15.2,O,FALSE,NA,NA,20180427,219029.9109,9632921.377
PAR_A01,25,8,freijo branco,Cordia scabrifolia,Boraginaceae,10.5,O,FALSE,NA,NA,20180427,219030.2634,9632919.517
PAR_A01,25,9,embauba,Cecropia ficifolia,Urticaceae,18,O,FALSE,NA,NA,20180427,219030.4118,9632919.253
PAR_A01,25,10,freijo branco,Cordia scabrifolia,Boraginaceae,11,O,FALSE,NA,NA,20180427,219031.6524,9632918.076
PAR_A01,25,11,louro preto,Nectandra cuspidata,Lauraceae,11.9,O,FALSE,NA,NA,20180427,219035.8458,9632923.983
PAR_A01,25,12,louro preto,Nectandra cuspidata,Lauraceae,10.4,O,FALSE,NA,NA,20180427,219035.8975,9632921.847
PAR_A01,25,13,louro preto,Ocotea cernua,Lauraceae,12.4,O,FALSE,NA,NA,20180427,219037.4442,9632922.186
PAR_A01,25,14,louro preto,Ocotea cernua,Lauraceae,12.6,O,FALSE,6.06,13.26,20180427,219037.4942,9632922.098
PAR_A01,25,15,envira preta,Guatteria schomburgkiana,Annonaceae,11.7,O,FALSE,NA,NA,20180427,219038.9442,9632918.517
PAR_A01,25,16,embauba branca,Cecropia palmata,Urticaceae,16.5,O,FALSE,NA,NA,20180427,219041.9484,9632919.369
PAR_A01,25,17,inga,Inga marginata,Fabaceae,11.5,O,FALSE,NA,NA,20180427,219033.7003,9632916.291
PAR_A01,25,18,inga,Inga marginata,Fabaceae,14.6,O,FALSE,NA,NA,20180427,219033.939,9632916.073
PAR_A01,25,19,morta,NA,NA,12.8,O,TRUE,NA,NA,20180427,219033.1419,9632916.458
PAR_A01,25,20,pente de macaco,Apeiba petoumo,Malvaceae,13.1,O,FALSE,4.49,10.38,20180427,219033.7857,9632915.314
PAR_A01,25,21,tatapiririca,Tapirira guianensis,Anacardiaceae,11.8,O,FALSE,NA,NA,20180427,219040.3704,9632909.825
PAR_A01,25,22,lacre branco,Vismia guianensis,Hypericaceae,11.6,O,FALSE,NA,NA,20180427,219041.0172,9632908.68
PAR_A01,25,23,envira preta,Guatteria schomburgkiana,Annonaceae,12.2,O,FALSE,NA,NA,20180427,219039.6968,9632906.884
PAR_A01,25,24,embauba branca,Cecropia palmata,Urticaceae,13.5,O,FALSE,NA,NA,20180427,219041.143,9632914.638
PAR_A01,25,25,embauba branca,Cecropia palmata,Urticaceae,14,O,FALSE,NA,NA,20180427,219042.3977,9632914.48
PAR_A01,25,26,lacre branco,Vismia guianensis,Hypericaceae,12.4,O,FALSE,NA,NA,20180427,219044.0544,9632913.616
PAR_A01,25,27,tamanqueira,Zanthoxylum rhoifolium,Rutaceae,11.2,O,FALSE,5.59,12.12,20180427,219039.796,9632906.708
PAR_A01,25,28,tamanqueira,Zanthoxylum rhoifolium,Rutaceae,11.1,O,FALSE,NA,NA,20180427,219039.8952,9632906.532
PAR_A01,25,29,abiu cutite,Pouteria macrophylla,Sapotaceae,16.5,O,FALSE,NA,NA,20180427,219038.3917,9632907.13
PAR_A01,25,30,fava sao joao,NA,NA,10,O,FALSE,NA,NA,20180427,219037.1675,9632905.159
PAR_A01,25,31,fava sao joao,NA,NA,18,O,FALSE,NA,NA,20180427,219037.6716,9632905.3
PAR_A01,25,32,fava sao joao,NA,NA,23,O,FALSE,NA,NA,20180427,219037.721,9632905.212
PAR_A01,25,33,jatereu,Lecythis idatimon,Lecythidaceae,16.4,O,FALSE,NA,NA,20180427,219037.6136,9632900.201
PAR_A01,25,34,casca seca,Licania canescens,Chrysobalanaceae,14.8,O,FALSE,NA,NA,20180427,219038.6329,9632897.337
PAR_A01,25,35,embauba branca,Cecropia palmata,Urticaceae,15,O,FALSE,NA,NA,20180427,219043.3186,9632896.292
PAR_A01,25,36,tamanqueira,Zanthoxylum rhoifolium,Rutaceae,12.8,O,FALSE,5.95,11.81,20180427,219045.4009,9632896.761
PAR_A01,26,37,inga vermelho,Inga alba,Fabaceae,26.6,O,FALSE,8.2,13.92,20180427,219155.587,9633007.298
PAR_A01,26,38,jatereu,Lecythis idatimon,Lecythidaceae,24.5,O,FALSE,11.29,22.65,20180427,219162.3544,9632994.055
PAR_A01,26,39,envirao,NA,NA,16,O,FALSE,11.27,15.33,20180427,219160.6693,9632993.169
PAR_A01,26,40,freijo branco,Cordia scabrifolia,Boraginaceae,19,O,FALSE,NA,NA,20180427,219158.762,9632992.728
PAR_A01,26,41,matamata branco,Eschweilera coriacea,Lecythidaceae,33.1,O,FALSE,NA,NA,20180427,219155.3588,9632993.186
PAR_A01,26,42,matamata preto,Eschweilera ovata,Lecythidaceae,30.7,O,FALSE,NA,NA,20180427,219161.6105,9632989.179
PAR_A01,26,43,canela de jacamim,Rinorea pubiflora,Violaceae,23,O,FALSE,10.04,16.59,20180427,219159.5028,9632986.945
PAR_A01,26,44,matamata preto,Eschweilera ovata,Lecythidaceae,16,O,FALSE,NA,NA,20180427,219160.354,9632987.394
PAR_A01,26,45,matamata preto,Eschweilera ovata,Lecythidaceae,33.4,O,FALSE,NA,NA,20180427,219163.4264,9632983.403
PAR_A01,26,46,inga branco,Inga thibaudiana,Fabaceae,10.8,O,FALSE,4.92,10.69,20180427,219164.3149,9632981.627
PAR_A01,26,47,embauba branca,Cecropia palmata,Urticaceae,18,O,FALSE,NA,NA,20180427,219168.8524,9632987.736
PAR_A01,26,48,envira preta,Guatteria schomburgkiana,Annonaceae,10.7,O,FALSE,NA,NA,20180427,219171.1023,9632989.71
PAR_A01,26,49,matamata preto,Eschweilera ovata,Lecythidaceae,21,O,FALSE,NA,NA,20180427,219172.1379,9632983.538
PAR_A01,26,50,abiurana,Pouteria gongrijpii,Sapotaceae,13.3,O,FALSE,NA,NA,20180427,219173.7793,9632984.635
PAR_A01,26,51,inga vermelho,Inga alba,Fabaceae,26.8,O,FALSE,NA,NA,20180427,219175.4333,9632983.611
PAR_A01,26,52,inga vermelho,Inga alba,Fabaceae,14,O,FALSE,NA,NA,20180427,219177.0548,9632980.553
PAR_A01,26,53,inga vermelho,Inga alba,Fabaceae,16.5,O,FALSE,NA,NA,20180427,219263.8014,9633025.258
PAR_A01,26,54,embauba branca,Cecropia palmata,Urticaceae,10.1,O,FALSE,NA,NA,20180427,219175.1155,9632977.834
PAR_A01,26,55,guajara pedra,Pouteria sp.,Sapotaceae,115,O,FALSE,21.55,36.84,20180427,219184.3678,9632987.811
PAR_A01,26,56,embauba,Cecropia ficifolia,Urticaceae,11.1,O,FALSE,NA,NA,20180427,219175.3446,9632977.395
PAR_A01,26,57,inga de porco,NA,NA,17.8,O,FALSE,NA,NA,20180427,219168.7027,9632979.465
PAR_A01,26,58,inga peludo,Inga grandis,Fabaceae,12.7,O,FALSE,NA,NA,20180427,219166.9621,9632978.538
PAR_A01,26,59,inga xixica,Inga heterophylla,Fabaceae,16.2,O,FALSE,NA,NA,20180427,219166.9621,9632978.538
PAR_A01,26,60,guajara pedra,Pouteria sp.,Sapotaceae,39,O,FALSE,NA,NA,20180427,219163.9222,9632974.666
PAR_A01,26,61,agelim rajado,NA,NA,20,O,FALSE,NA,NA,20180427,219164.7985,9632972.88
PAR_A01,26,62,breu barrote,Tetragastris panamensis,Burseraceae,33.7,O,FALSE,NA,NA,20180427,219170.5004,9632975.928
PAR_A01,26,63,inga vermelho,Inga alba,Fabaceae,16.4,O,FALSE,NA,NA,20180427,219174.0846,9632971.1
PAR_A01,26,64,lacre branco,Vismia guianensis,Hypericaceae,11.4,O,FALSE,NA,NA,20180427,219177.2038,9632971.651
PAR_A01,26,65,matamata,Eschweilera parviflora,Lecythidaceae,25.4,O,FALSE,NA,NA,20180427,219180.2978,9632974.437
PAR_A01,26,66,morta,NA,NA,27.2,O,TRUE,NA,NA,20180427,219185.3402,9632969.293
PAR_A01,26,67,andirobinha,NA,NA,15.4,O,FALSE,NA,NA,20180427,219176.7915,9632965.803
PAR_A01,26,68,jatereu,Lecythis idatimon,Lecythidaceae,32.5,O,FALSE,NA,NA,20180427,219177.2427,9632964.92
PAR_A01,26,69,envira preta,Guatteria schomburgkiana,Annonaceae,11.5,O,FALSE,NA,NA,20180427,219171.4036,9632962.895
PAR_A01,26,70,inga vermelho,Inga alba,Fabaceae,11.5,O,FALSE,NA,NA,20180427,219170.522,9632964.676
PAR_A01,27,71,axixa,Sterculia pruriens,Malvaceae,15.2,O,FALSE,NA,NA,20180427,219276.3276,9633074.437
PAR_A01,27,72,maravuvuia,Croton matourensis,Euphorbiaceae,12.2,O,FALSE,NA,NA,20180427,219278.4119,9633070.609
PAR_A01,27,73,maravuvuia,Croton matourensis,Euphorbiaceae,15.8,O,FALSE,NA,NA,20180427,219278.8332,9633070.83
PAR_A01,27,74,maravuvuia,Croton matourensis,Euphorbiaceae,11.6,O,FALSE,NA,NA,20180427,219281.7409,9633073.456
PAR_A01,27,75,freijo branco,Cordia scabrifolia,Boraginaceae,11.4,O,FALSE,NA,NA,20180427,219283.4263,9633074.343
PAR_A01,27,76,jutai pororoca,Dialium guianense,Fabaceae,12.1,O,FALSE,NA,NA,20180427,219285.1117,9633075.23
PAR_A01,27,77,marupa,Simarouba amara,Simaroubaceae,11.1,O,FALSE,NA,NA,20180427,219283.345,9633076.503
PAR_A01,27,78,morta,NA,NA,14.9,O,TRUE,NA,NA,20180427,219281.8088,9633077.344
PAR_A01,27,79,guajara pedra,Pouteria sp.,Sapotaceae,21.5,O,FALSE,NA,NA,20180427,219292.696,9633079.222
PAR_A01,27,80,fava de paca,NA,NA,15.2,O,FALSE,NA,NA,20180427,219286.8777,9633073.952
PAR_A01,27,81,maravuvuia,Croton matourensis,Euphorbiaceae,12.5,O,FALSE,NA,NA,20180427,219283.7578,9633065.742
PAR_A01,27,82,maravuvuia,Croton matourensis,Euphorbiaceae,16,O,FALSE,NA,NA,20180427,219285.0618,9633065.322
PAR_A01,27,83,maravuvuia,Croton matourensis,Euphorbiaceae,18.7,O,FALSE,NA,NA,20180427,219285.987,9633063.614
PAR_A01,27,84,maravuvuia,Croton matourensis,Euphorbiaceae,22.1,O,FALSE,NA,NA,20180427,219286.4497,9633062.759
PAR_A01,27,85,maravuvuia,Croton matourensis,Euphorbiaceae,15.9,O,FALSE,NA,NA,20180427,219289.4341,9633063.195
PAR_A01,27,86,inga vermelho,Inga alba,Fabaceae,11,O,FALSE,NA,NA,20180427,219284.8536,9633059.763
PAR_A01,27,87,maravuvuia,Croton matourensis,Euphorbiaceae,17.4,O,FALSE,NA,NA,20180427,219285.694,9633060.192
PAR_A01,27,88,maravuvuia,Croton matourensis,Euphorbiaceae,16,O,FALSE,NA,NA,20180427,219286.6199,9633058.488
PAR_A01,27,89,parapara,Jacaranda copaia,Bignoniaceae,16.5,O,FALSE,10.26,13.92,20180427,219294.5176,9633053.762
PAR_A01,27,90,freijo branco,Cordia scabrifolia,Boraginaceae,11.2,O,FALSE,NA,NA,20180427,219295.904,9633051.19
PAR_A01,27,91,envira preta,Guatteria schomburgkiana,Annonaceae,11.7,O,FALSE,NA,NA,20180427,219296.6198,9633065.77
PAR_A01,27,92,freijo branco,Cordia scabrifolia,Boraginaceae,13.2,O,FALSE,8.24,12.17,20180427,219295.4825,9633061.894
PAR_A01,27,93,maravuvuia,Croton matourensis,Euphorbiaceae,12.8,O,FALSE,2.22,12.45,20180427,219297.8729,9633055.437
PAR_A01,27,94,freijo branco,Cordia scabrifolia,Boraginaceae,13.5,O,FALSE,NA,NA,20180427,219301.3115,9633054.963
PAR_A01,27,95,maravuvuia,Croton matourensis,Euphorbiaceae,13.1,O,FALSE,8.1,11.52,20180427,219298.4191,9633052.436
PAR_A01,27,96,marupa,Simarouba amara,Simaroubaceae,17.4,O,FALSE,NA,NA,20180427,219304.7091,9633044.64
PAR_A01,27,97,mamui,Jacaratia spinosa,Caricaceae,41.4,O,FALSE,NA,NA,20180427,219305.1704,9633043.778
PAR_A01,27,98,amelosa,NA,NA,13.5,O,FALSE,NA,NA,20180427,219307.3905,9633041.59
PAR_A01,27,99,morta,NA,NA,18.1,O,TRUE,NA,NA,20180427,219310.3595,9633041.927
PAR_A01,27,100,pitomba,Talisia longifolia,Sapindaceae,22.7,O,FALSE,NA,NA,20180427,219310.9061,9633038.929
